param_role,layer,parameter_name,decoherence_wake_update,gradient_wake_update,layer_normalized,run_id,seed,depth,horizon,decoherence_at_update0,decoherence_exact_zero_at_update0,gradient_sq_norm_at_update0,gradient_exact_zero_at_update0,wake_order_matches,role_rule_wake_update,role_rule_matches_both
mlp_in,3,transformer.h.3.mlp.c_fc.weight,1,1,0.2727272727272727,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,4,transformer.h.4.mlp.c_fc.weight,1,1,0.36363636363636365,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,5,transformer.h.5.mlp.c_fc.weight,1,1,0.45454545454545453,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,6,transformer.h.6.mlp.c_fc.weight,1,1,0.5454545454545454,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,7,transformer.h.7.mlp.c_fc.weight,1,1,0.6363636363636364,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,8,transformer.h.8.mlp.c_fc.weight,1,1,0.7272727272727273,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,9,transformer.h.9.mlp.c_fc.weight,1,1,0.8181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,10,transformer.h.10.mlp.c_fc.weight,1,1,0.9090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,11,transformer.h.11.mlp.c_fc.weight,1,1,1.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,1,transformer.h.1.attn.ve_gate.weight,1,1,0.09090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,3,transformer.h.3.attn.ve_gate.weight,1,1,0.2727272727272727,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,5,transformer.h.5.attn.ve_gate.weight,1,1,0.45454545454545453,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,7,transformer.h.7.attn.ve_gate.weight,1,1,0.6363636363636364,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,9,transformer.h.9.attn.ve_gate.weight,1,1,0.8181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,11,transformer.h.11.attn.ve_gate.weight,1,1,1.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_out,0,transformer.h.0.attn.c_proj.weight,0,0,0.0,d14-s7,7,14,3759,0.1347273737192154,False,3.267224383307621e-05,False,True,0,True
attn_out,1,transformer.h.1.attn.c_proj.weight,0,0,0.07692307692307693,d14-s7,7,14,3759,0.13496971130371094,False,2.4865648811100982e-05,False,True,0,True
attn_out,2,transformer.h.2.attn.c_proj.weight,0,0,0.15384615384615385,d14-s7,7,14,3759,0.13214896619319916,False,1.8158021703129634e-05,False,True,0,True
attn_out,3,transformer.h.3.attn.c_proj.weight,0,0,0.23076923076923078,d14-s7,7,14,3759,0.1501389741897583,False,1.5082650861586444e-05,False,True,0,True
attn_out,4,transformer.h.4.attn.c_proj.weight,0,0,0.3076923076923077,d14-s7,7,14,3759,0.1365492045879364,False,1.2612264981726184e-05,False,True,0,True
attn_out,5,transformer.h.5.attn.c_proj.weight,0,0,0.38461538461538464,d14-s7,7,14,3759,0.13340039551258087,False,9.67900086834561e-06,False,True,0,True
attn_out,6,transformer.h.6.attn.c_proj.weight,0,0,0.46153846153846156,d14-s7,7,14,3759,0.13443927466869354,False,8.349747986358125e-06,False,True,0,True
attn_out,7,transformer.h.7.attn.c_proj.weight,0,0,0.5384615384615384,d14-s7,7,14,3759,0.15024663507938385,False,6.974708412599284e-06,False,True,0,True
attn_out,8,transformer.h.8.attn.c_proj.weight,0,0,0.6153846153846154,d14-s7,7,14,3759,0.1340629756450653,False,7.579977136629168e-06,False,True,0,True
attn_out,9,transformer.h.9.attn.c_proj.weight,0,0,0.6923076923076923,d14-s7,7,14,3759,0.132365882396698,False,6.338836556096794e-06,False,True,0,True
attn_out,10,transformer.h.10.attn.c_proj.weight,0,0,0.7692307692307693,d14-s7,7,14,3759,0.1384826898574829,False,5.824185791425407e-06,False,True,0,True
attn_out,11,transformer.h.11.attn.c_proj.weight,0,0,0.8461538461538461,d14-s7,7,14,3759,0.15269197523593903,False,5.11544021719601e-06,False,True,0,True
attn_out,12,transformer.h.12.attn.c_proj.weight,0,0,0.9230769230769231,d14-s7,7,14,3759,0.12863996624946594,False,4.616673322743736e-06,False,True,0,True
attn_out,13,transformer.h.13.attn.c_proj.weight,0,0,1.0,d14-s7,7,14,3759,0.15327207744121552,False,4.144667400396429e-06,False,True,0,True
mlp_out,0,transformer.h.0.mlp.c_proj.weight,0,0,0.0,d14-s7,7,14,3759,0.11352548748254776,False,6.79391305311583e-05,False,True,0,True
mlp_out,1,transformer.h.1.mlp.c_proj.weight,0,0,0.07692307692307693,d14-s7,7,14,3759,0.11403923481702805,False,5.288385000312701e-05,False,True,0,True
mlp_out,2,transformer.h.2.mlp.c_proj.weight,0,0,0.15384615384615385,d14-s7,7,14,3759,0.11829440295696259,False,4.101470040041022e-05,False,True,0,True
mlp_out,3,transformer.h.3.mlp.c_proj.weight,0,0,0.23076923076923078,d14-s7,7,14,3759,0.11773382872343063,False,3.2554813515162095e-05,False,True,0,True
mlp_out,4,transformer.h.4.mlp.c_proj.weight,0,0,0.3076923076923077,d14-s7,7,14,3759,0.11643563956022263,False,2.5943914806703106e-05,False,True,0,True
mlp_out,5,transformer.h.5.mlp.c_proj.weight,0,0,0.38461538461538464,d14-s7,7,14,3759,0.11493460834026337,False,2.099041739711538e-05,False,True,0,True
mlp_out,6,transformer.h.6.mlp.c_proj.weight,0,0,0.46153846153846156,d14-s7,7,14,3759,0.11246861517429352,False,1.7444976037950255e-05,False,True,0,True
mlp_out,7,transformer.h.7.mlp.c_proj.weight,0,0,0.5384615384615384,d14-s7,7,14,3759,0.1130014955997467,False,1.4697643564431928e-05,False,True,0,True
mlp_out,8,transformer.h.8.mlp.c_proj.weight,0,0,0.6153846153846154,d14-s7,7,14,3759,0.11421402543783188,False,1.660589623497799e-05,False,True,0,True
mlp_out,9,transformer.h.9.mlp.c_proj.weight,0,0,0.6923076923076923,d14-s7,7,14,3759,0.1167537122964859,False,1.4261313481256366e-05,False,True,0,True
mlp_out,10,transformer.h.10.mlp.c_proj.weight,0,0,0.7692307692307693,d14-s7,7,14,3759,0.11495120078325272,False,1.2512472494563553e-05,False,True,0,True
mlp_out,11,transformer.h.11.mlp.c_proj.weight,0,0,0.8461538461538461,d14-s7,7,14,3759,0.1137906163930893,False,1.0849064892681781e-05,False,True,0,True
mlp_out,12,transformer.h.12.mlp.c_proj.weight,0,0,0.9230769230769231,d14-s7,7,14,3759,0.11630966514348984,False,1.003334364213515e-05,False,True,0,True
mlp_out,13,transformer.h.13.mlp.c_proj.weight,0,0,1.0,d14-s7,7,14,3759,0.11951558291912079,False,9.01582734513795e-06,False,True,0,True
attn_k,0,transformer.h.0.attn.c_k.weight,1,1,0.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,1,transformer.h.1.attn.c_k.weight,1,1,0.07692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,2,transformer.h.2.attn.c_k.weight,1,1,0.15384615384615385,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,3,transformer.h.3.attn.c_k.weight,1,1,0.23076923076923078,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,4,transformer.h.4.attn.c_k.weight,1,1,0.3076923076923077,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,5,transformer.h.5.attn.c_k.weight,1,1,0.38461538461538464,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,6,transformer.h.6.attn.c_k.weight,1,1,0.46153846153846156,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,7,transformer.h.7.attn.c_k.weight,1,1,0.5384615384615384,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,8,transformer.h.8.attn.c_k.weight,1,1,0.6153846153846154,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,9,transformer.h.9.attn.c_k.weight,1,1,0.6923076923076923,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,10,transformer.h.10.attn.c_k.weight,1,1,0.7692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,11,transformer.h.11.attn.c_k.weight,1,1,0.8461538461538461,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,12,transformer.h.12.attn.c_k.weight,1,1,0.9230769230769231,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_k,13,transformer.h.13.attn.c_k.weight,1,1,1.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,0,transformer.h.0.attn.c_q.weight,1,1,0.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,1,transformer.h.1.attn.c_q.weight,1,1,0.07692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,2,transformer.h.2.attn.c_q.weight,1,1,0.15384615384615385,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,3,transformer.h.3.attn.c_q.weight,1,1,0.23076923076923078,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,4,transformer.h.4.attn.c_q.weight,1,1,0.3076923076923077,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,5,transformer.h.5.attn.c_q.weight,1,1,0.38461538461538464,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,6,transformer.h.6.attn.c_q.weight,1,1,0.46153846153846156,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,7,transformer.h.7.attn.c_q.weight,1,1,0.5384615384615384,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,8,transformer.h.8.attn.c_q.weight,1,1,0.6153846153846154,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,9,transformer.h.9.attn.c_q.weight,1,1,0.6923076923076923,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,10,transformer.h.10.attn.c_q.weight,1,1,0.7692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,11,transformer.h.11.attn.c_q.weight,1,1,0.8461538461538461,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,12,transformer.h.12.attn.c_q.weight,1,1,0.9230769230769231,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_q,13,transformer.h.13.attn.c_q.weight,1,1,1.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,0,transformer.h.0.attn.c_v.weight,1,1,0.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,1,transformer.h.1.attn.c_v.weight,1,1,0.07692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,2,transformer.h.2.attn.c_v.weight,1,1,0.15384615384615385,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,3,transformer.h.3.attn.c_v.weight,1,1,0.23076923076923078,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,4,transformer.h.4.attn.c_v.weight,1,1,0.3076923076923077,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,5,transformer.h.5.attn.c_v.weight,1,1,0.38461538461538464,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,6,transformer.h.6.attn.c_v.weight,1,1,0.46153846153846156,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,7,transformer.h.7.attn.c_v.weight,1,1,0.5384615384615384,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,8,transformer.h.8.attn.c_v.weight,1,1,0.6153846153846154,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,9,transformer.h.9.attn.c_v.weight,1,1,0.6923076923076923,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,10,transformer.h.10.attn.c_v.weight,1,1,0.7692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,11,transformer.h.11.attn.c_v.weight,1,1,0.8461538461538461,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,12,transformer.h.12.attn.c_v.weight,1,1,0.9230769230769231,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_v,13,transformer.h.13.attn.c_v.weight,1,1,1.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,0,transformer.h.0.mlp.c_fc.weight,1,1,0.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,1,transformer.h.1.mlp.c_fc.weight,1,1,0.07692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,2,transformer.h.2.mlp.c_fc.weight,1,1,0.15384615384615385,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,3,transformer.h.3.mlp.c_fc.weight,1,1,0.23076923076923078,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,4,transformer.h.4.mlp.c_fc.weight,1,1,0.3076923076923077,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,5,transformer.h.5.mlp.c_fc.weight,1,1,0.38461538461538464,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,6,transformer.h.6.mlp.c_fc.weight,1,1,0.46153846153846156,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,7,transformer.h.7.mlp.c_fc.weight,1,1,0.5384615384615384,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,8,transformer.h.8.mlp.c_fc.weight,1,1,0.6153846153846154,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,9,transformer.h.9.mlp.c_fc.weight,1,1,0.6923076923076923,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,10,transformer.h.10.mlp.c_fc.weight,1,1,0.7692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,11,transformer.h.11.mlp.c_fc.weight,1,1,0.8461538461538461,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,12,transformer.h.12.mlp.c_fc.weight,1,1,0.9230769230769231,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
mlp_in,13,transformer.h.13.mlp.c_fc.weight,1,1,1.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,1,transformer.h.1.attn.ve_gate.weight,1,1,0.07692307692307693,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,3,transformer.h.3.attn.ve_gate.weight,1,1,0.23076923076923078,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,5,transformer.h.5.attn.ve_gate.weight,1,1,0.38461538461538464,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,7,transformer.h.7.attn.ve_gate.weight,1,1,0.5384615384615384,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,9,transformer.h.9.attn.ve_gate.weight,1,1,0.6923076923076923,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,11,transformer.h.11.attn.ve_gate.weight,1,1,0.8461538461538461,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
ve_gate,13,transformer.h.13.attn.ve_gate.weight,1,1,1.0,d14-s7,7,14,3759,0.0,True,0.0,True,True,1,True
attn_out,0,transformer.h.0.attn.c_proj.weight,0,0,0.0,d16-s7,7,16,5376,0.12944023311138153,False,3.8783437048550695e-05,False,True,0,True
attn_out,1,transformer.h.1.attn.c_proj.weight,0,0,0.06666666666666667,d16-s7,7,16,5376,0.1354052871465683,False,3.053202453884296e-05,False,True,0,True
attn_out,2,transformer.h.2.attn.c_proj.weight,0,0,0.13333333333333333,d16-s7,7,16,5376,0.1335701048374176,False,2.328626942471601e-05,False,True,0,True
attn_out,3,transformer.h.3.attn.c_proj.weight,0,0,0.2,d16-s7,7,16,5376,0.1480128914117813,False,1.7837952327681705e-05,False,True,0,True
attn_out,4,transformer.h.4.attn.c_proj.weight,0,0,0.26666666666666666,d16-s7,7,16,5376,0.1330382376909256,False,1.4449748050537892e-05,False,True,0,True
attn_out,5,transformer.h.5.attn.c_proj.weight,0,0,0.3333333333333333,d16-s7,7,16,5376,0.14301712810993195,False,1.2018459528917447e-05,False,True,0,True
attn_out,6,transformer.h.6.attn.c_proj.weight,0,0,0.4,d16-s7,7,16,5376,0.13317470252513885,False,9.545075045025442e-06,False,True,0,True
attn_out,7,transformer.h.7.attn.c_proj.weight,0,0,0.4666666666666667,d16-s7,7,16,5376,0.15053671598434448,False,7.77052810008172e-06,False,True,0,True
attn_out,8,transformer.h.8.attn.c_proj.weight,0,0,0.5333333333333333,d16-s7,7,16,5376,0.1420121043920517,False,6.509761078632437e-06,False,True,0,True
attn_out,9,transformer.h.9.attn.c_proj.weight,0,0,0.6,d16-s7,7,16,5376,0.1398240178823471,False,7.064486908348044e-06,False,True,0,True
attn_out,10,transformer.h.10.attn.c_proj.weight,0,0,0.6666666666666666,d16-s7,7,16,5376,0.13587060570716858,False,5.9689436966436915e-06,False,True,0,True
attn_out,11,transformer.h.11.attn.c_proj.weight,0,0,0.7333333333333333,d16-s7,7,16,5376,0.1523888111114502,False,5.257814336800948e-06,False,True,0,True
attn_out,12,transformer.h.12.attn.c_proj.weight,0,0,0.8,d16-s7,7,16,5376,0.13569006323814392,False,4.575300408760086e-06,False,True,0,True
attn_out,13,transformer.h.13.attn.c_proj.weight,0,0,0.8666666666666667,d16-s7,7,16,5376,0.1358512043952942,False,3.88115495297825e-06,False,True,0,True
attn_out,14,transformer.h.14.attn.c_proj.weight,0,0,0.9333333333333333,d16-s7,7,16,5376,0.13835090398788452,False,3.5944271985499654e-06,False,True,0,True
attn_out,15,transformer.h.15.attn.c_proj.weight,0,0,1.0,d16-s7,7,16,5376,0.1533787101507187,False,3.3297403660981217e-06,False,True,0,True
mlp_out,0,transformer.h.0.mlp.c_proj.weight,0,0,0.0,d16-s7,7,16,5376,0.11018425971269608,False,8.387755951844156e-05,False,True,0,True
mlp_out,1,transformer.h.1.mlp.c_proj.weight,0,0,0.06666666666666667,d16-s7,7,16,5376,0.10979704558849335,False,6.391883653122932e-05,False,True,0,True
mlp_out,2,transformer.h.2.mlp.c_proj.weight,0,0,0.13333333333333333,d16-s7,7,16,5376,0.11067415028810501,False,4.947962588630617e-05,False,True,0,True
mlp_out,3,transformer.h.3.mlp.c_proj.weight,0,0,0.2,d16-s7,7,16,5376,0.11358478665351868,False,3.878939605783671e-05,False,True,0,True
mlp_out,4,transformer.h.4.mlp.c_proj.weight,0,0,0.26666666666666666,d16-s7,7,16,5376,0.10896196961402893,False,3.0574163247365505e-05,False,True,0,True
mlp_out,5,transformer.h.5.mlp.c_proj.weight,0,0,0.3333333333333333,d16-s7,7,16,5376,0.10848019272089005,False,2.461766234773677e-05,False,True,0,True
mlp_out,6,transformer.h.6.mlp.c_proj.weight,0,0,0.4,d16-s7,7,16,5376,0.11070793122053146,False,1.9997616618638858e-05,False,True,0,True
mlp_out,7,transformer.h.7.mlp.c_proj.weight,0,0,0.4666666666666667,d16-s7,7,16,5376,0.10865160077810287,False,1.625382537895348e-05,False,True,0,True
mlp_out,8,transformer.h.8.mlp.c_proj.weight,0,0,0.5333333333333333,d16-s7,7,16,5376,0.11369393020868301,False,1.3703537661058363e-05,False,True,0,True
mlp_out,9,transformer.h.9.mlp.c_proj.weight,0,0,0.6,d16-s7,7,16,5376,0.11023442447185516,False,1.4919539353286382e-05,False,True,0,True
mlp_out,10,transformer.h.10.mlp.c_proj.weight,0,0,0.6666666666666666,d16-s7,7,16,5376,0.11148654669523239,False,1.259890996152535e-05,False,True,0,True
mlp_out,11,transformer.h.11.mlp.c_proj.weight,0,0,0.7333333333333333,d16-s7,7,16,5376,0.11180441826581955,False,1.0851887964236084e-05,False,True,0,True
mlp_out,12,transformer.h.12.mlp.c_proj.weight,0,0,0.8,d16-s7,7,16,5376,0.11269189417362213,False,9.312248948845081e-06,False,True,0,True
mlp_out,13,transformer.h.13.mlp.c_proj.weight,0,0,0.8666666666666667,d16-s7,7,16,5376,0.11673511564731598,False,8.48156378197018e-06,False,True,0,True
mlp_out,14,transformer.h.14.mlp.c_proj.weight,0,0,0.9333333333333333,d16-s7,7,16,5376,0.11255981773138046,False,7.608610758325085e-06,False,True,0,True
mlp_out,15,transformer.h.15.mlp.c_proj.weight,0,0,1.0,d16-s7,7,16,5376,0.10804435610771179,False,6.8190443016646896e-06,False,True,0,True
attn_k,0,transformer.h.0.attn.c_k.weight,1,1,0.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,1,transformer.h.1.attn.c_k.weight,1,1,0.06666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,2,transformer.h.2.attn.c_k.weight,1,1,0.13333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,3,transformer.h.3.attn.c_k.weight,1,1,0.2,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,4,transformer.h.4.attn.c_k.weight,1,1,0.26666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,5,transformer.h.5.attn.c_k.weight,1,1,0.3333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,6,transformer.h.6.attn.c_k.weight,1,1,0.4,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,7,transformer.h.7.attn.c_k.weight,1,1,0.4666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,8,transformer.h.8.attn.c_k.weight,1,1,0.5333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,9,transformer.h.9.attn.c_k.weight,1,1,0.6,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,10,transformer.h.10.attn.c_k.weight,1,1,0.6666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,11,transformer.h.11.attn.c_k.weight,1,1,0.7333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,12,transformer.h.12.attn.c_k.weight,1,1,0.8,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,13,transformer.h.13.attn.c_k.weight,1,1,0.8666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,14,transformer.h.14.attn.c_k.weight,1,1,0.9333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_k,15,transformer.h.15.attn.c_k.weight,1,1,1.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,0,transformer.h.0.attn.c_q.weight,1,1,0.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,1,transformer.h.1.attn.c_q.weight,1,1,0.06666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,2,transformer.h.2.attn.c_q.weight,1,1,0.13333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,3,transformer.h.3.attn.c_q.weight,1,1,0.2,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,4,transformer.h.4.attn.c_q.weight,1,1,0.26666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,5,transformer.h.5.attn.c_q.weight,1,1,0.3333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,6,transformer.h.6.attn.c_q.weight,1,1,0.4,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,7,transformer.h.7.attn.c_q.weight,1,1,0.4666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,8,transformer.h.8.attn.c_q.weight,1,1,0.5333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,9,transformer.h.9.attn.c_q.weight,1,1,0.6,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,10,transformer.h.10.attn.c_q.weight,1,1,0.6666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,11,transformer.h.11.attn.c_q.weight,1,1,0.7333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,12,transformer.h.12.attn.c_q.weight,1,1,0.8,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,13,transformer.h.13.attn.c_q.weight,1,1,0.8666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,14,transformer.h.14.attn.c_q.weight,1,1,0.9333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_q,15,transformer.h.15.attn.c_q.weight,1,1,1.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,0,transformer.h.0.attn.c_v.weight,1,1,0.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,1,transformer.h.1.attn.c_v.weight,1,1,0.06666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,2,transformer.h.2.attn.c_v.weight,1,1,0.13333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,3,transformer.h.3.attn.c_v.weight,1,1,0.2,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,4,transformer.h.4.attn.c_v.weight,1,1,0.26666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,5,transformer.h.5.attn.c_v.weight,1,1,0.3333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,6,transformer.h.6.attn.c_v.weight,1,1,0.4,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,7,transformer.h.7.attn.c_v.weight,1,1,0.4666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,8,transformer.h.8.attn.c_v.weight,1,1,0.5333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,9,transformer.h.9.attn.c_v.weight,1,1,0.6,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,10,transformer.h.10.attn.c_v.weight,1,1,0.6666666666666666,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,11,transformer.h.11.attn.c_v.weight,1,1,0.7333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,12,transformer.h.12.attn.c_v.weight,1,1,0.8,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,13,transformer.h.13.attn.c_v.weight,1,1,0.8666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,14,transformer.h.14.attn.c_v.weight,1,1,0.9333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
attn_v,15,transformer.h.15.attn.c_v.weight,1,1,1.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
mlp_in,0,transformer.h.0.mlp.c_fc.weight,1,1,0.0,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
mlp_in,1,transformer.h.1.mlp.c_fc.weight,1,1,0.06666666666666667,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
mlp_in,2,transformer.h.2.mlp.c_fc.weight,1,1,0.13333333333333333,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
mlp_in,3,transformer.h.3.mlp.c_fc.weight,1,1,0.2,d16-s7,7,16,5376,0.0,True,0.0,True,True,1,True
